image_id,source_image_id,transform,transform_family,label_quartile,baseline_outcome,outcome,refusal,cause,current_route,current_sex,crop_side_px,crop_padding_fraction,crop_outside,crop_padding_delta,current_framing,current_cues,current_score_form,current_interval_width,current_continuous,current_public,current_delta,current_public_changed,route_transition,candidate_raw,candidate_continuous,candidate_public,candidate_delta,candidate_public_changed,candidate_letterbox_fraction
T130__side_lighting,T130,side_lighting,lighting,4,scored,scored,,,clothed→model,f,1946.1904,0.54761930,true,-0.0002496599999999294,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.12,7.0,0.009999999999999787,False,False,40.439170837402344,7.433614148596298,7.5,-0.05017174695817772,False,0.46102075154234434
T130__jpeg_q35,T130,jpeg_q35,jpeg,4,scored,scored,,,clothed→model,unknown,1944.7600,0.54695358,true,-0.0009153799999999102,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.77,8.0,0.6599999999999993,True,False,40.93824768066406,7.458877308375184,7.5,-0.024908587179291786,False,0.46102075154234434
T130__rotate_3,T130,rotate_3,rotation_camera_like,4,scored,scored,,,clothed→model,unknown,1978.9044,0.56245262,true,0.014583659999999998,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.39,7.5,0.27999999999999936,True,False,41.89349365234375,7.560249571778355,7.5,0.07646367622387906,False,0.46102075154234434
T130__perspective_mild,T130,perspective_mild,rotation_camera_like,4,scored,scored,,,clothed→model,f,2002.3813,0.57265251,true,0.024783549999999988,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.81,8.0,0.6999999999999993,True,False,42.277862548828125,7.661584107141911,7.5,0.1777982115874348,False,0.46102075154234434
T130__gaussian_blur_1_5,T130,gaussian_blur_1_5,rotation_camera_like,4,scored,scored,,,clothed→model,unknown,1952.2148,0.55040702,true,0.0025380600000000086,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.85,8.0,0.7399999999999993,True,False,41.590065002441406,7.5236582680410375,7.5,0.0398723724865615,False,0.46102075154234434
T070__original,T070,original,control,4,scored,scored,,,clothed→model,unknown,1977.0574,0.56163468,true,0.0,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.13,7.0,0.0,False,False,41.775917053222656,7.545904578062972,7.5,0.0,False,0.46102075154234434
T070__mirror,T070,mirror,mirror,4,scored,scored,,,clothed→model,unknown,1990.2730,0.56743694,true,0.005802259999999948,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.5,7.5,0.3700000000000001,True,False,44.10253143310547,7.9193998425732035,8.0,0.37349526451023163,True,0.46102075154234434
T070__crop_center_10,T070,crop_center_10,crop,4,scored,refused,This body is too side-on for frontal width ratios. Use a front-facing photo.,pose-quality:profile,refused,unknown,,,,,unknown,none,none,,,,,,True,43.019447326660156,7.803140500163163,8.0,0.2572359221001914,True,0.46110721793973375
T070__crop_legs_20,T070,crop_legs_20,crop,4,scored,scored,,,clothed→geometry,f,1639.9000,0.49042492,true,-0.07120976000000007,torso,whr+vTaper+shoulderHip,scalar,0.0,7.05,7.0,-0.08000000000000007,False,True,40.7728271484375,7.450433293884608,7.5,-0.09547128417836426,False,0.32608695652173914
T070__pad_wide_black,T070,pad_wide_black,padding_aspect,4,scored,scored,,,clothed→model,m,1984.0544,0.39079076,true,-0.17084392000000004,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.44,7.5,0.3100000000000005,True,False,41.763893127441406,7.544449651758012,7.5,-0.0014549263049596917,False,0.2456533931575996
T070__pad_tall_black,T070,pad_tall_black,padding_aspect,4,scored,scored,,,clothed→model,unknown,2045.1993,0.53011914,true,-0.03151554000000001,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.43,7.5,0.2999999999999998,True,False,47.072837829589844,8.38552012587883,8.5,0.8396155478158587,True,0.58541846419327
T070__canvas_light_gray,T070,canvas_light_gray,background_canvas,4,scored,scored,,,clothed→model,f,1996.1508,0.39834204,true,-0.16329264000000004,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.89,8.0,0.7599999999999998,True,False,43.99246597290039,7.906808802697583,8.0,0.360904224634611,True,0.4611933602512337
T070__aspect_squeeze_80,T070,aspect_squeeze_80,padding_aspect,4,scored,scored,,,clothed→model,f,1948.2671,0.63877260,true,0.07713791999999997,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,8.21,8.0,1.080000000000001,True,False,47.613006591796875,8.49833962547727,8.5,0.9524350474142977,True,0.5687044307347168
T070__resolution_256,T070,resolution_256,resolution,4,scored,scored,,,clothed→model,f,284.2646,0.56280657,true,0.0011718899999999532,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.1,7.0,-0.03000000000000025,False,False,41.83586120605469,7.553191159105881,7.5,0.007286581042909468,False,0.4609375
T070__brightness_70,T070,brightness_70,lighting,4,scored,scored,,,clothed→model,f,1978.8115,0.56241154,true,0.0007768599999999903,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.39,7.5,0.2599999999999998,True,False,43.53975296020508,7.856965219974699,8.0,0.3110606419117268,True,0.46102075154234434
T070__brightness_130,T070,brightness_130,lighting,4,scored,scored,,,clothed→model,unknown,1971.0003,0.55893628,true,-0.0026984000000001007,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,8.01,8.0,0.8799999999999999,True,False,44.26178741455078,7.937971943530025,8.0,0.392067365467053,True,0.46102075154234434
T070__contrast_70,T070,contrast_70,lighting,4,scored,scored,,,clothed→model,f,1977.4788,0.56182150,true,0.00018681999999992094,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.39,7.5,0.2599999999999998,True,False,42.978057861328125,7.795341723468823,8.0,0.24943714540585127,True,0.46102075154234434
T070__contrast_130,T070,contrast_130,lighting,4,scored,scored,,,clothed→model,m,1979.1920,0.56257976,true,0.0009450799999999315,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.4,7.5,0.27000000000000046,True,False,41.370750427246094,7.498046971923789,7.5,-0.047857606139182884,False,0.46102075154234434
T070__side_lighting,T070,side_lighting,lighting,4,scored,scored,,,clothed→model,f,1980.1881,0.56301971,true,0.0013850299999998983,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.16,7.0,0.03000000000000025,False,False,42.00231170654297,7.582772524842329,7.5,0.03686794677935712,False,0.46102075154234434
T070__jpeg_q35,T070,jpeg_q35,jpeg,4,scored,scored,,,clothed→model,f,1967.3659,0.55730515,true,-0.004329530000000026,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.41,7.5,0.28000000000000025,True,False,41.660701751708984,7.532053030841224,7.5,-0.013851547221747751,False,0.46102075154234434
T070__rotate_3,T070,rotate_3,rotation_camera_like,4,scored,scored,,,clothed→model,unknown,1996.3172,0.57005230,true,0.008417619999999904,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.47,7.5,0.33999999999999986,True,False,42.98567199707031,7.796832228961434,8.0,0.25092765089846214,True,0.46102075154234434
T070__perspective_mild,T070,perspective_mild,rotation_camera_like,4,scored,scored,,,clothed→model,unknown,2018.2968,0.57936573,true,0.01773104999999997,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.42,7.5,0.29000000000000004,True,False,42.629188537597656,7.729673892678604,7.5,0.18376931461563206,False,0.46102075154234434
T070__gaussian_blur_1_5,T070,gaussian_blur_1_5,rotation_camera_like,4,scored,scored,,,clothed→model,unknown,1983.9406,0.56467120,true,0.003036519999999987,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.3,7.5,0.16999999999999993,True,False,41.92982482910156,7.5647262086468245,7.5,0.018821630583852667,False,0.46102075154234434
T040__original,T040,original,control,4,scored,scored,,,clothed→model,unknown,1991.9373,0.56815948,true,0.0,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.4,7.5,0.0,False,False,41.96918869018555,7.573732901907935,7.5,0.0,False,0.46102075154234434
T040__mirror,T040,mirror,mirror,4,scored,scored,,,clothed→model,f,1988.7474,0.56677302,true,-0.0013864600000000893,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.48,7.5,0.08000000000000007,False,False,43.93872833251953,7.900731510747768,8.0,0.32699860883983334,True,0.46102075154234434
T040__crop_center_10,T040,crop_center_10,crop,4,scored,scored,,,clothed→geometry,unknown,1641.0500,0.59251964,true,0.024360159999999964,torso,whr+vTaper+shoulderHip,interval_midpoint,0.33000000000000007,6.535,6.5,-0.8650000000000002,True,True,42.604881286621094,7.725277836518106,7.5,0.15154493461017093,False,0.46110721793973375
T040__crop_legs_20,T040,crop_legs_20,crop,4,scored,scored,,,clothed→geometry,unknown,1639.9000,0.49042492,true,-0.07773456000000006,torso,whr+vTaper+shoulderHip,interval_midpoint,0.6600000000000001,6.55,6.5,-0.8500000000000005,True,True,40.551246643066406,7.439232542253739,7.5,-0.13450035965419538,False,0.32608695652173914
T040__pad_wide_black,T040,pad_wide_black,padding_aspect,4,scored,scored,,,clothed→model,unknown,1993.7617,0.39670858,true,-0.17145090000000007,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.39,7.5,-0.010000000000000675,False,False,42.01618957519531,7.586585885731907,7.5,0.012852983823972153,False,0.2456533931575996
T040__pad_tall_black,T040,pad_tall_black,padding_aspect,4,scored,scored,,,clothed→model,unknown,2021.8851,0.52470098,true,-0.043458500000000067,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.2,7.0,-0.20000000000000018,True,False,47.4511833190918,8.46248826707728,8.5,0.8887553651693452,True,0.58541846419327
T040__canvas_light_gray,T040,canvas_light_gray,background_canvas,4,scored,refused,This body is too side-on for frontal width ratios. Use a front-facing photo.,pose-quality:profile,refused,unknown,,,,,unknown,none,none,,,,,,True,43.58257293701172,7.861552867369498,8.0,0.28781996546156297,True,0.4611933602512337
T040__aspect_squeeze_80,T040,aspect_squeeze_80,padding_aspect,4,scored,refused,This body is too side-on for frontal width ratios. Use a front-facing photo.,pose-quality:profile,refused,unknown,,,,,unknown,none,none,,,,,,True,47.74894714355469,8.530054164644708,8.5,0.9563212627367736,True,0.5687044307347168
T040__resolution_256,T040,resolution_256,resolution,4,scored,scored,,,clothed→model,f,284.7809,0.56439043,true,-0.0037690500000000515,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.21,7.0,-0.1900000000000004,True,False,42.07077407836914,7.601736910941607,7.5,0.028004009033672617,False,0.4609375
T040__brightness_70,T040,brightness_70,lighting,4,scored,scored,,,clothed→model,unknown,1987.9008,0.56640394,true,-0.0017555399999999999,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.44,7.5,0.040000000000000036,False,False,43.36622619628906,7.838628261402593,8.0,0.26489535949465814,True,0.46102075154234434
T040__brightness_130,T040,brightness_130,lighting,4,scored,scored,,,clothed→model,unknown,1991.6490,0.56803445,true,-0.00012503000000008146,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.69,7.5,0.29000000000000004,False,False,44.19017791748047,7.929568063554887,8.0,0.3558351616469526,True,0.46102075154234434
T040__contrast_70,T040,contrast_70,lighting,4,scored,scored,,,clothed→model,unknown,1979.3387,0.56264461,true,-0.0055148700000000606,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.42,7.5,0.019999999999999574,False,False,43.01746368408203,7.802941721879048,8.0,0.2292088199711131,True,0.46102075154234434
T040__contrast_130,T040,contrast_130,lighting,4,scored,scored,,,clothed→model,unknown,1993.7533,0.56894581,true,0.0007863299999999462,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.46,7.5,0.05999999999999961,False,False,41.71715545654297,7.538815137195488,7.5,-0.03491776471244634,False,0.46102075154234434
T040__side_lighting,T040,side_lighting,lighting,4,scored,scored,,,clothed→model,f,1995.6643,0.56977094,true,0.001611459999999898,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.5,7.5,0.09999999999999964,False,False,42.16542053222656,7.628607014882178,7.5,0.05487411297424316,False,0.46102075154234434
T040__jpeg_q35,T040,jpeg_q35,jpeg,4,scored,scored,,,clothed→model,unknown,1992.0152,0.56819324,true,3.3759999999993795e-05,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.44,7.5,0.040000000000000036,False,False,41.79063034057617,7.547687935710281,7.5,-0.026044966197654063,False,0.46102075154234434
T040__rotate_3,T040,rotate_3,rotation_camera_like,4,scored,scored,,,clothed→model,unknown,1991.3905,0.56792230,true,-0.000237180000000059,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.48,7.5,0.08000000000000007,False,False,43.0875244140625,7.8099907386461425,8.0,0.23625783673820777,True,0.46102075154234434
T040__perspective_mild,T040,perspective_mild,rotation_camera_like,4,scored,scored,,,clothed→model,unknown,2011.0295,0.57632011,true,0.008160630000000002,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.44,7.5,0.040000000000000036,False,False,43.072357177734375,7.808459750018365,8.0,0.2347268481104301,True,0.46102075154234434
T040__gaussian_blur_1_5,T040,gaussian_blur_1_5,rotation_camera_like,4,scored,scored,,,clothed→model,unknown,1994.9183,0.56944911,true,0.0012896299999999306,full,whr+vTaper+shoulderHip+legTorso+symmetry,scalar,0.0,7.49,7.5,0.08999999999999986,False,False,42.154876708984375,7.625574706193124,7.5,0.05184180428518914,False,0.46102075154234434
